COMMON_NAME,SCIENTIFIC_NAME,OBSERVATION_DATE,OBSERVATION_COUNT,APPROVED,COUNTRY,STATE,COUNTY,LATITUDE,LONGITUDE,OBS_DATE,YEAR
Virtual Species,Virtual species,2018/2/19,1,1,United States,Florida,Franklin,41.07411198,-86.65872572,2018/4/25,2018
Virtual Species,Virtual species,2018/2/20,1,1,United States,Texas,Cameron,33.99171652,-94.42194662,2018/4/26,2018
Virtual Species,Virtual species,2018/2/20,1,1,United States,Texas,Hidalgo,41.17108838,-86.66062422,2018/4/26,2018
Virtual Species,Virtual species,2018/2/20,1,1,United States,Texas,Kenedy,34.35489483,-94.59324318,2018/4/27,2018
Virtual Species,Virtual species,2018/2/20,1,1,United States,Texas,Hidalgo,41.26792036,-86.66252273,2018/4/27,2018
Virtual Species,Virtual species,2018/2/17,1,1,United States,Texas,Hidalgo,34.80575143,-94.75748183,2018/4/28,2018
Virtual Species,Virtual species,2018/2/19,1,1,United States,Texas,Hidalgo,41.36460785,-86.66442124,2018/4/28,2018
Virtual Species,Virtual species,2018/2/21,1,1,United States,Texas,Brazoria,34.97339846,-94.91478283,2018/4/29,2018
Virtual Species,Virtual species,2018/2/20,1,1,United States,Texas,Hidalgo,41.46115081,-86.66631974,2018/4/29,2018
Virtual Species,Virtual species,2018/2/12,1,1,United States,Texas,Hidalgo,34.56225535,-95.06531863,2018/4/30,2018
Virtual Species,Virtual species,2018/2/22,1,1,United States,Texas,Matagorda,41.55754918,-86.66821825,2018/4/30,2018
Virtual Species,Virtual species,2018/2/11,1,1,United States,Texas,Hidalgo,34.9798657,-95.2093125,2018/5/1,2018
Virtual Species,Virtual species,2018/2/22,1,1,United States,Texas,Hidalgo,41.6538029,-86.67011676,2018/5/1,2018
Virtual Species,Virtual species,2018/2/22,1,1,United States,Texas,Matagorda,35.40789409,-95.34703686,2018/5/2,2018
Virtual Species,Virtual species,2018/2/18,1,1,United States,Texas,Kenedy,41.74991192,-86.67201526,2018/5/2,2018
Virtual Species,Virtual species,2018/2/23,1,1,United States,Texas,Hidalgo,35.84539528,-95.47881132,2018/5/3,2018
Virtual Species,Virtual species,2018/2/23,1,1,United States,Texas,Hidalgo,41.8458762,-86.67391377,2018/5/3,2018
Virtual Species,Virtual species,2018/2/23,1,1,United States,Texas,Hidalgo,35.34023464,-95.6050004,2018/5/4,2018
Virtual Species,Virtual species,2018/2/23,1,1,United States,Texas,Nueces,41.94169568,-86.67581228,2018/5/4,2018
Virtual Species,Virtual species,2018/2/23,1,1,United States,Texas,DeWitt,34.7680555,-95.72601089,2018/5/5,2018
Virtual Species,Virtual species,2018/2/4,1,1,United States,Texas,Galveston,42.03737032,-86.67771078,2018/5/5,2018
Virtual Species,Virtual species,2018/2/24,1,1,United States,Texas,Hidalgo,34.12665972,-95.84228906,2018/5/6,2018
Virtual Species,Virtual species,2018/2/15,1,1,United States,Texas,Hidalgo,42.13290007,-86.67960929,2018/5/6,2018
Virtual Species,Virtual species,2018/2/24,1,1,United States,Texas,Waller,34.01422803,-95.95431747,2018/5/7,2018
Virtual Species,Virtual species,2018/2/25,1,1,United States,Louisiana,Acadia,42.2282849,-86.6815078,2018/5/7,2018
Virtual Species,Virtual species,2018/2/24,1,1,United States,Texas,Waller,34.58069133,-96.06261161,2018/5/8,2018
Virtual Species,Virtual species,2018/2/26,1,1,United States,Texas,Hidalgo,42.32352476,-86.6834063,2018/5/8,2018
Virtual Species,Virtual species,2018/2/26,1,1,United States,Texas,Hidalgo,35.07604,-96.16771629,2018/5/9,2018
Virtual Species,Virtual species,2018/2/18,1,1,United States,Texas,Kenedy,42.41861961,-86.68530481,2018/5/9,2018
Virtual Species,Virtual species,2018/2/26,1,1,United States,Texas,Hidalgo,35.50049474,-96.2702018,2018/5/10,2018
Virtual Species,Virtual species,2018/2/26,1,1,United States,Texas,Hidalgo,42.51356941,-86.68720332,2018/5/10,2018
Virtual Species,Virtual species,2018/2/27,1,1,United States,Texas,Nueces,35.70771812,-96.37065991,2018/5/11,2018
Virtual Species,Virtual species,2018/2/27,1,1,United States,Texas,Hidalgo,42.60837412,-86.68910182,2018/5/11,2018
Virtual Species,Virtual species,2018/2/27,1,1,United States,Texas,Hidalgo,36.50028821,-96.46969964,2018/5/12,2018
Virtual Species,Virtual species,2018/2/18,1,1,United States,Texas,Hidalgo,42.70303372,-86.69100033,2018/5/12,2018
Virtual Species,Virtual species,2018/2/27,1,1,United States,Texas,Bell,37.21535999,-96.56794298,2018/5/13,2018
Virtual Species,Virtual species,2018/2/27,1,1,United States,Texas,Kleberg,42.79754817,-86.69289884,2018/5/13,2018
Virtual Species,Virtual species,2018/2/27,1,1,United States,Texas,Bell,38.01872018,-96.66602038,2018/5/14,2018
Virtual Species,Virtual species,2018/2/28,1,1,United States,Texas,Kleberg,42.89191744,-86.69479734,2018/5/14,2018
Virtual Species,Virtual species,2018/2/28,1,1,United States,Texas,Kleberg,38.62819909,-96.76456617,2018/5/15,2018
Virtual Species,Virtual species,2018/2/27,1,1,United States,Texas,Cameron,42.98614149,-86.69669585,2018/5/15,2018
Virtual Species,Virtual species,2018/2/28,1,1,United States,Texas,Kleberg,39.0441606,-96.86421401,2018/5/16,2018
Virtual Species,Virtual species,2018/2/28,1,1,United States,Texas,Hidalgo,43.08022031,-86.62963539,2018/5/16,2018
Virtual Species,Virtual species,2018/2/28,1,1,United States,Texas,Kleberg,39.80330395,-96.96559209,2018/5/17,2018
Virtual Species,Virtual species,2018/2/10,1,1,United States,Texas,Kinney,43.17415385,-86.56624751,2018/5/17,2018
Virtual Species,Virtual species,2018/2/28,1,1,United States,Texas,Kleberg,40.68835874,-97.06931854,2018/5/18,2018
Virtual Species,Virtual species,2018/3/1,1,1,United States,Texas,Hidalgo,43.26794211,-86.50285963,2018/5/18,2018
Virtual Species,Virtual species,2018/2/10,1,1,United States,Texas,Kinney,41.15205537,-97.17599661,2018/5/19,2018
Virtual Species,Virtual species,2018/3/1,1,1,United States,Texas,Rains,43.36158505,-86.43947174,2018/5/19,2018
Virtual Species,Virtual species,2018/3/2,1,1,United States,Texas,Hidalgo,41.80991637,-97.28621012,2018/5/20,2018
Virtual Species,Virtual species,2018/3/3,1,1,United States,Texas,Hidalgo,43.45508266,-86.37608386,2018/5/20,2018
Virtual Species,Virtual species,2018/3/5,1,1,United States,Texas,Hidalgo,42.65493084,-97.40051875,2018/5/21,2018
Virtual Species,Virtual species,2018/2/19,1,1,United States,Texas,Hidalgo,43.54843491,-86.31269598,2018/5/21,2018
Virtual Species,Virtual species,2018/3/5,1,1,United States,Texas,Hidalgo,43.35142745,-97.51945357,2018/5/22,2018
Virtual Species,Virtual species,2018/3/5,1,1,United States,Florida,Franklin,43.64164178,-86.24930809,2018/5/22,2018
Virtual Species,Virtual species,2018/3/6,1,1,United States,Texas,Kleberg,44.09780474,-97.64351263,2018/5/23,2018
Virtual Species,Virtual species,2018/3/6,1,1,United States,Texas,Kleberg,43.73470327,-86.18592021,2018/5/23,2018
Virtual Species,Virtual species,2018/3/6,1,1,United States,Texas,Kleberg,44.63505969,-97.77315664,2018/5/24,2018
Virtual Species,Virtual species,2018/3/8,1,1,United States,Texas,Waller,43.82761934,-86.12253233,2018/5/24,2018
Virtual Species,Virtual species,2018/3/8,1,1,United States,Texas,Rains,45.34931899,-97.90880492,2018/5/25,2018
Virtual Species,Virtual species,2018/3/8,1,1,United States,Louisiana,Caddo,43.92039,-86.05914444,2018/5/25,2018
Virtual Species,Virtual species,2018/3/9,1,1,United States,Texas,Hidalgo,46.17060187,-98.05083143,2018/5/26,2018
Virtual Species,Virtual species,2018/3/9,1,1,United States,Texas,Hidalgo,44.01301522,-85.99575656,2018/5/26,2018
Virtual Species,Virtual species,2018/3/9,1,1,United States,Texas,Tarrant,46.53802805,-98.1995611,2018/5/27,2018
Virtual Species,Virtual species,2018/3/9,1,1,United States,Texas,Kleberg,44.105495,-85.93236868,2018/5/27,2018
Virtual Species,Virtual species,2018/3/9,1,1,United States,Texas,Tarrant,47.50504773,-98.35526631,2018/5/28,2018
Virtual Species,Virtual species,2018/3/9,1,1,United States,Texas,Kleberg,44.19782933,-85.86898079,2018/5/28,2018
Virtual Species,Virtual species,2018/2/26,1,1,United States,Texas,Hidalgo,47.84279703,-98.51816372,2018/5/29,2018
Virtual Species,Virtual species,2018/3/10,1,1,United States,Texas,Cameron,44.29001819,-85.80559291,2018/5/29,2018
Virtual Species,Virtual species,2018/3/11,1,1,United States,Texas,Matagorda,47.86591809,-98.6884113,2018/5/30,2018
Virtual Species,Virtual species,2018/3/11,1,1,United States,Texas,Cameron,44.38206159,-85.76024949,2018/5/30,2018
Virtual Species,Virtual species,2018/3/6,1,1,United States,Texas,Kleberg,48.11854659,-98.86610572,2018/5/31,2018
Virtual Species,Virtual species,2018/3/12,1,1,United States,Texas,Williamson,44.47395952,-85.6529102,2018/5/31,2018
Virtual Species,Virtual species,2018/3/12,1,1,United States,Texas,Galveston,48.47752011,-99.05127999,2018/6/1,2018
Virtual Species,Virtual species,2018/3/12,1,1,United States,Texas,Williamson,44.56571197,-85.5455709,2018/6/1,2018
Virtual Species,Virtual species,2018/3/12,1,1,United States,Texas,Williamson,48.64337447,-99.24390148,2018/6/2,2018
Virtual Species,Virtual species,2018/3/9,1,1,United States,Texas,Kleberg,44.65731895,-85.4382316,2018/6/2,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,48.73661695,-99.44387028,2018/6/3,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Kenedy,44.74878045,-85.33089231,2018/6/3,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Kenedy,48.99434889,-99.65101789,2018/6/4,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Waller,44.84009648,-85.22355301,2018/6/4,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Colorado,49.2963871,-99.86510633,2018/6/5,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Kenedy,44.93126704,-85.11621372,2018/6/5,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,49.64168119,-100.0858276,2018/6/6,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,45.02229213,-85.00887442,2018/6/6,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,50.26002577,-100.3128033,2018/6/7,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,45.11317176,-84.90153512,2018/6/7,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,50.28514567,-100.5455855,2018/6/8,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,45.20390593,-84.79419583,2018/6/8,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,50.41180159,-100.7836565,2018/6/9,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Hidalgo,45.29449466,-84.68685653,2018/6/9,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Kenedy,50.4674764,-101.0264305,2018/6/10,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Kenedy,45.38493795,-84.57951723,2018/6/10,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Kenedy,50.5097805,-101.2732547,2018/6/11,2018
Virtual Species,Virtual species,2018/3/14,1,1,United States,Texas,Kenedy,45.47523582,-84.47217794,2018/6/11,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Kenedy,50.76727389,-101.5234114,2018/6/12,2018
Virtual Species,Virtual species,2018/3/14,1,1,United States,Texas,Kenedy,45.56538828,-84.36483864,2018/6/12,2018
Virtual Species,Virtual species,2018/3/15,1,1,United States,Texas,Hidalgo,50.89693124,-101.7761198,2018/6/13,2018
Virtual Species,Virtual species,2018/3/16,1,1,United States,Texas,Hidalgo,45.65539534,-84.25749934,2018/6/13,2018
Virtual Species,Virtual species,2018/3/16,1,1,United States,Texas,Kenedy,51.01347217,-102.030539,2018/6/14,2018
Virtual Species,Virtual species,2018/3/16,1,1,United States,Texas,Kenedy,45.74525702,-84.15016005,2018/6/14,2018
Virtual Species,Virtual species,2018/3/17,1,1,United States,Texas,Cameron,51.11722098,-102.2857704,2018/6/15,2018
Virtual Species,Virtual species,2018/3/18,1,1,United States,Texas,Bell,45.83497334,-84.04282075,2018/6/15,2018
Virtual Species,Virtual species,2018/3/18,1,1,United States,Texas,Hidalgo,51.65772946,-102.5408615,2018/6/16,2018
Virtual Species,Virtual species,2018/3/13,1,1,United States,Texas,Kenedy,45.92454431,-83.93548145,2018/6/16,2018
Virtual Species,Virtual species,2018/3/7,1,1,United States,Texas,Hidalgo,52.23538619,-102.7948095,2018/6/17,2018
Virtual Species,Virtual species,2018/3/17,1,1,United States,Texas,Cameron,46.01396996,-83.82814216,2018/6/17,2018
Virtual Species,Virtual species,2018/3/20,1,1,United States,Texas,Kenedy,52.35663276,-103.0465649,2018/6/18,2018
Virtual Species,Virtual species,2018/3/20,1,1,United States,Texas,Kenedy,46.1032503,-83.72080286,2018/6/18,2018
Virtual Species,Virtual species,2018/3/20,1,1,United States,Texas,Williamson,52.63099136,-103.2950361,2018/6/19,2018
Virtual Species,Virtual species,2018/3/16,1,1,United States,Texas,Kenedy,46.19238537,-83.61346356,2018/6/19,2018
Virtual Species,Virtual species,2018/3/16,1,1,United States,Texas,Kenedy,52.73001709,-103.5390937,2018/6/20,2018
Virtual Species,Virtual species,2018/3/22,1,1,United States,Texas,Hidalgo,46.28137518,-83.50612427,2018/6/20,2018
Virtual Species,Virtual species,2018/3/22,1,1,United States,Texas,Hidalgo,52.92762898,-103.7775758,2018/6/21,2018
Virtual Species,Virtual species,2018/3/22,1,1,United States,Texas,Hidalgo,46.37021976,-83.39878497,2018/6/21,2018
Virtual Species,Virtual species,2018/3/7,1,1,United States,Texas,Galveston,53.168996,-104.0092926,2018/6/22,2018
Virtual Species,Virtual species,2018/3/23,1,1,United States,Texas,Kenedy,46.45891913,-83.29144568,2018/6/22,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Cameron,53.29269425,-104.233032,2018/6/23,2018
Virtual Species,Virtual species,2018/3/23,1,1,United States,Arizona,Yavapai,46.54747333,-83.18410638,2018/6/23,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Bell,53.35404106,-104.447565,2018/6/24,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Hidalgo,46.63588238,-83.07676708,2018/6/24,2018
Virtual Species,Virtual species,2018/3/2,1,1,United States,Texas,Kenedy,53.40755903,-104.6516514,2018/6/25,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Bell,46.72414632,-82.96942779,2018/6/25,2018
Virtual Species,Virtual species,2018/3/25,1,1,United States,Texas,Matagorda,53.45383574,-104.8440459,2018/6/26,2018
Virtual Species,Virtual species,2018/3/25,1,1,United States,Texas,Kenedy,46.81226517,-82.86208849,2018/6/26,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Kenedy,53.49346815,-105.0235034,2018/6/27,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Kenedy,46.90023898,-82.75474919,2018/6/27,2018
Virtual Species,Virtual species,2018/3/27,1,1,United States,Texas,Grayson,53.58055331,-105.1887858,2018/6/28,2018
Virtual Species,Virtual species,2018/3/27,1,1,United States,Texas,Grayson,46.98806777,-82.6474099,2018/6/28,2018
Virtual Species,Virtual species,2018/3/27,1,1,United States,Texas,Grayson,53.50169646,-105.3386678,2018/6/29,2018
Virtual Species,Virtual species,2018/3/27,1,1,United States,Texas,Grayson,47.07575158,-82.5400706,2018/6/29,2018
Virtual Species,Virtual species,2018/3/27,1,1,Mexico,Nuevo Le贸n,,53.47150463,-105.4719429,2018/6/30,2018
Virtual Species,Virtual species,2018/3/27,1,1,United States,Texas,Grayson,47.16329045,-82.4327313,2018/6/30,2018
Virtual Species,Virtual species,2018/3/27,1,1,Mexico,Nuevo Le贸n,,53.43708088,-105.5874296,2018/7/1,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Kenedy,47.25068442,-82.32539201,2018/7/1,2018
Virtual Species,Virtual species,2018/3/28,1,1,United States,Texas,Kenedy,53.3452987,-105.6839776,2018/7/2,2018
Virtual Species,Virtual species,2018/3/28,1,1,United States,Texas,Kenedy,47.33793353,-82.21805271,2018/7/2,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Kenedy,53.25030427,-105.7604739,2018/7/3,2018
Virtual Species,Virtual species,2018/3/27,1,1,United States,Texas,Hidalgo,47.42503781,-82.11071341,2018/7/3,2018
Virtual Species,Virtual species,2018/3/28,1,1,United States,Texas,Brazos,53.0986437,-105.8158485,2018/7/4,2018
Virtual Species,Virtual species,2018/3/28,1,1,United States,Texas,Kenedy,47.51199732,-82.00337412,2018/7/4,2018
Virtual Species,Virtual species,2018/3/28,1,1,United States,Texas,Hidalgo,52.89031141,-105.8490805,2018/7/5,2018
Virtual Species,Virtual species,2018/3/29,1,1,United States,Mississippi,Panola,47.59881209,-81.89603482,2018/7/5,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Texas,Kenedy,52.24073483,-105.8592035,2018/7/6,2018
Virtual Species,Virtual species,2018/3/28,1,1,United States,Texas,Kenedy,47.68548218,-81.78869552,2018/7/6,2018
Virtual Species,Virtual species,2018/3/27,1,1,United States,Texas,Hidalgo,51.9708328,-105.8453113,2018/7/7,2018
Virtual Species,Virtual species,2018/3/30,1,1,United States,Texas,Kenedy,47.77200762,-81.68135623,2018/7/7,2018
Virtual Species,Virtual species,2018/3/30,1,1,United States,Texas,Kenedy,52.19873953,-105.8065629,2018/7/8,2018
Virtual Species,Virtual species,2018/3/30,1,1,United States,Texas,Kenedy,47.85838846,-81.57401693,2018/7/8,2018
Virtual Species,Virtual species,2018/3/29,1,1,United States,Texas,Harris,52.03978531,-105.742188,2018/7/9,2018
Virtual Species,Virtual species,2018/3/30,1,1,United States,Texas,Kenedy,47.94462476,-81.46667764,2018/7/9,2018
Virtual Species,Virtual species,2018/3/30,1,1,United States,Texas,Kenedy,51.8255569,-105.6514912,2018/7/10,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Kansas,Reno,48.03071656,-81.35933834,2018/7/10,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,San Patricio,51.8348885,-105.5338568,2018/7/11,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Hidalgo,48.11666391,-81.25199904,2018/7/11,2018
Virtual Species,Virtual species,2018/3/29,1,1,United States,Texas,Harris,51.67887316,-105.388753,2018/7/12,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Kenedy,48.20246688,-81.14465975,2018/7/12,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Kenedy,51.41243303,-105.2157354,2018/7/13,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Matagorda,48.2881255,-81.03732045,2018/7/13,2018
Virtual Species,Virtual species,2018/3/24,1,1,United States,Arizona,Yavapai,51.09063922,-105.0144505,2018/7/14,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Kansas,Reno,48.37363983,-80.92998115,2018/7/14,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Cameron,50.54130397,-104.7846393,2018/7/15,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Hidalgo,48.3932434,-80.82264186,2018/7/15,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Kenedy,50.53384794,-104.5261392,2018/7/16,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Kenedy,48.41881937,-80.71530256,2018/7/16,2018
Virtual Species,Virtual species,2018/3/30,1,1,United States,Texas,Kenedy,50.41993534,-104.2388864,2018/7/17,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Kenedy,48.44273228,-80.60796326,2018/7/17,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Kenedy,50.33636045,-103.9229184,2018/7/18,2018
Virtual Species,Virtual species,2018/4/1,1,1,United States,Texas,Matagorda,48.45468449,-80.50062397,2018/7/18,2018
Virtual Species,Virtual species,2018/3/2,1,1,United States,Texas,Willacy,50.25692087,-103.5783743,2018/7/19,2018
Virtual Species,Virtual species,2018/3/31,1,1,United States,Texas,Matagorda,48.4726075,-80.39328467,2018/7/19,2018
Virtual Species,Virtual species,2018/4/5,1,1,United States,Kansas,Ellis,50.12408877,-103.2054965,2018/7/20,2018
Virtual Species,Virtual species,2018/4/5,1,1,United States,Oklahoma,Beaver,48.48455263,-80.28594537,2018/7/20,2018
Virtual Species,Virtual species,2018/4/6,1,1,United States,Texas,Kenedy,49.99548576,-102.804631,2018/7/21,2018
Virtual Species,Virtual species,2018/4/6,1,1,United States,Texas,Kenedy,48.49052414,-80.17860608,2018/7/21,2018
Virtual Species,Virtual species,2018/4/6,1,1,United States,Texas,Kenedy,49.92925213,-102.3762268,2018/7/22,2018
Virtual Species,Virtual species,2018/1/23,1,1,United States,Texas,Kleberg,48.49649494,-80.07126678,2018/7/22,2018
Virtual Species,Virtual species,2018/3/29,1,1,United States,Texas,Harris,49.80955424,-101.9208365,2018/7/23,2018
Virtual Species,Virtual species,2018/4/9,1,1,United States,Kansas,Wabaunsee,48.50246503,-79.96392748,2018/7/23,2018
Virtual Species,Virtual species,2018/4/9,1,1,United States,Texas,McLennan,50.3885111,-101.4391143,2018/7/24,2018
Virtual Species,Virtual species,2018/3/23,1,1,United States,Texas,Kenedy,48.50843442,-79.85658819,2018/7/24,2018
Virtual Species,Virtual species,2018/4/10,1,1,United States,Texas,Kenedy,50.39424175,-100.931815,2018/7/25,2018
Virtual Species,Virtual species,2018/4/10,1,1,United States,Texas,Coryell,48.5144031,-79.74924889,2018/7/25,2018
Virtual Species,Virtual species,2018/4/10,1,1,United States,Texas,Galveston,50.40447369,-100.3997924,2018/7/26,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Kansas,Kiowa,48.52633833,-79.64190959,2018/7/26,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Texas,Kenedy,50.41905822,-99.84399624,2018/7/27,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Texas,Kenedy,48.53827074,-79.5345703,2018/7/27,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Texas,Kenedy,50.43780256,-99.26547008,2018/7/28,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Texas,Kenedy,48.54423588,-79.427231,2018/7/28,2018
Virtual Species,Virtual species,2018/4/10,1,1,United States,Texas,Kenedy,50.46047111,-98.66534763,2018/7/29,2018
Virtual Species,Virtual species,2018/4/10,1,1,United States,Texas,Kenedy,48.55020031,-79.31989171,2018/7/29,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Oklahoma,Osage,50.48678715,-98.04484923,2018/7/30,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Texas,Kenedy,48.55616404,-79.21255241,2018/7/30,2018
Virtual Species,Virtual species,2018/4/12,1,1,United States,Texas,Matagorda,50.51643464,-97.40527773,2018/7/31,2018
Virtual Species,Virtual species,2018/4/12,1,1,United States,Texas,Colorado,48.55945681,-79.10521311,2018/7/31,2018
Virtual Species,Virtual species,2018/4/13,1,1,United States,Texas,Kenedy,50.54906034,-96.748014,2018/8/1,2018
Virtual Species,Virtual species,2018/4/13,1,1,United States,Texas,Kenedy,48.54752943,-78.99787382,2018/8/1,2018
Virtual Species,Virtual species,2018/4/13,1,1,United States,Texas,Ellis,50.58427607,-96.07451204,2018/8/2,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Hays,48.53559922,-78.89053452,2018/8/2,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Kenedy,50.62166125,-95.38629382,2018/8/3,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Kansas,Kiowa,48.52366618,-78.78319522,2018/8/3,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Nueces,51.09197171,-94.68494364,2018/8/4,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Hays,48.51173031,-78.67585593,2018/8/4,2018
Virtual Species,Virtual species,2018/4/10,1,1,United States,Nebraska,Webster,51.43687672,-93.97210235,2018/8/5,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Kenedy,48.49979162,-78.56851663,2018/8/5,2018
Virtual Species,Virtual species,2018/4/15,1,1,United States,Texas,Kenedy,51.75692249,-93.24946111,2018/8/6,2018
Virtual Species,Virtual species,2018/4/12,1,1,United States,Texas,Matagorda,48.48785009,-78.46117733,2018/8/6,2018
Virtual Species,Virtual species,2018/4/15,1,1,Mexico,Nuevo Le贸n,,52.13026998,-92.51875507,2018/8/7,2018
Virtual Species,Virtual species,2018/4/15,1,1,United States,Texas,Kenedy,48.47590574,-78.35383804,2018/8/7,2018
Virtual Species,Virtual species,2018/4/12,1,1,United States,Texas,Colorado,52.77347611,-91.78175665,2018/8/8,2018
Virtual Species,Virtual species,2018/4/16,1,1,United States,Texas,Bastrop,48.46395855,-78.24649874,2018/8/8,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Kenedy,52.81186957,-91.04026878,2018/8/9,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Kenedy,48.45200854,-78.13915944,2018/8/9,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Kenedy,52.84887569,-90.29611788,2018/8/10,2018
Virtual Species,Virtual species,2018/4/17,1,1,United States,Kansas,Reno,48.4400557,-78.03182015,2018/8/10,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Kenedy,52.93824789,-89.5511467,2018/8/11,2018
Virtual Species,Virtual species,2018/4/18,1,1,United States,Texas,Kenedy,48.42810002,-77.92448085,2018/8/11,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Kansas,Kiowa,52.97077496,-88.80720715,2018/8/12,2018
Virtual Species,Virtual species,2018/4/18,1,1,United States,Texas,Chambers,48.41614152,-77.81714155,2018/8/12,2018
Virtual Species,Virtual species,2018/4/18,1,1,United States,Texas,Kenedy,53.05440605,-88.06615293,2018/8/13,2018
Virtual Species,Virtual species,2018/4/18,1,1,United States,Texas,Kenedy,48.40418019,-77.70980226,2018/8/13,2018
Virtual Species,Virtual species,2018/4/17,1,1,United States,Texas,Kenedy,53.08022919,-87.32983223,2018/8/14,2018
Virtual Species,Virtual species,2018/4/20,1,1,United States,Texas,Kenedy,48.39221602,-77.60246296,2018/8/14,2018
Virtual Species,Virtual species,2018/4/20,1,1,United States,Texas,Kenedy,53.10188377,-86.60008043,2018/8/15,2018
Virtual Species,Virtual species,2018/4/20,1,1,United States,Texas,Kenedy,48.38024903,-77.49512367,2018/8/15,2018
Virtual Species,Virtual species,2018/4/20,1,1,United States,Texas,Kenedy,53.1188178,-85.87871272,2018/8/16,2018
Virtual Species,Virtual species,2018/4/21,1,1,United States,Texas,Kenedy,48.3682792,-77.38778437,2018/8/16,2018
Virtual Species,Virtual species,2018/4/21,1,1,United States,Texas,Kenedy,53.18448206,-85.16751695,2018/8/17,2018
Virtual Species,Virtual species,2018/4/21,1,1,United States,Texas,Kenedy,48.35630655,-77.28044507,2018/8/17,2018
Virtual Species,Virtual species,2018/4/22,1,1,United States,Oklahoma,Payne,53.24426424,-84.46824646,2018/8/18,2018
Virtual Species,Virtual species,2018/4/22,1,1,United States,Oklahoma,Payne,48.34433106,-77.17310578,2018/8/18,2018
