"COMMON_NAME","SCIENTIFIC_NAME","OBSERVATION_DATE","OBSERVATION_COUNT","APPROVED","COUNTRY","STATE","COUNTY","LATITUDE","LONGITUDE","OBS_DATE","YEAR"
"Sprague's Pipit","Anthus spragueii","2018-05-12","6","1","United States","Montana","Phillips","48.4815130","-107.9978827",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","1","1","United States","Montana","Toole","48.5257003","-111.8539953",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","1","1","United States","Montana","Toole","48.5257003","-111.8539953",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","3","1","United States","Montana","Sheridan","48.4844088","-104.4515920",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","1","1","Canada","Saskatchewan","Moose Jaw","50.4392037","-106.6431216",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","3","1","Canada","Saskatchewan","Saskatoon","52.0563774","-106.7036438",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","40","1","Canada","Saskatchewan","Maple Creek","49.2018201","-109.1093762",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","2","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","1","1","United States","Montana","Toole","48.5585387","-111.8151150",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","1","1","Canada","Saskatchewan","Assiniboia","49.4128792","-105.8780766",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","2","1","United States","Montana","Sheridan","48.4844088","-104.4515920",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","2","1","Canada","Alberta","Fort MacLeod","49.3246185","-112.9004431",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","3","1","Canada","Saskatchewan","Saskatoon","52.0563774","-106.7036438",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","1","1","Canada","Alberta","Lethbridge","50.4376471","-112.2269755",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","3","1","Canada","Alberta","Lethbridge","50.4172757","-112.0178023",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","1","1","Canada","Alberta","Lethbridge","50.3644775","-111.9767442",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","1","1","United States","Montana","Toole","48.5585387","-111.8151150",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","1","1","Canada","Alberta","Medicine Hat","49.6545951","-110.8630536",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","X","1","United States","Montana","Phillips","48.4815130","-107.9978827",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","X","1","United States","Montana","Phillips","48.4815130","-107.9978827",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","1","1","Canada","Alberta","Fort MacLeod","50.3412228","-113.9109270",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-04-10","X","1","United States","Kansas","Anderson","38.1689792","-95.2687168",2018-04-10,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","X","1","United States","Montana","Phillips","48.4815130","-107.9978827",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","2","1","Canada","Alberta","Medicine Hat","50.5635585","-111.3539886",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","4","1","Canada","Alberta","Fort MacLeod","49.6695906","-113.9529797",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-05-15","5","1","Canada","Alberta","Medicine Hat","50.3062818","-111.3335990",2018-05-15,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","1","1","United States","Montana","Phillips","48.4637419","-107.5466251",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","2","1","Canada","Saskatchewan","Maple Creek","49.1618160","-107.6207932",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-05-15","1","1","United States","North Dakota","Golden Valley","47.0396730","-104.0099990",2018-05-15,2018
"Sprague's Pipit","Anthus spragueii","2018-05-15","2","1","United States","Montana","Phillips","48.4815130","-107.9978827",2018-05-15,2018
"Sprague's Pipit","Anthus spragueii","2018-05-15","3","1","Canada","Alberta","Lethbridge","50.2880130","-111.7000060",2018-05-15,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","3","1","Canada","Saskatchewan","Battleford","52.2997816","-108.1056779",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","2","1","Canada","Saskatchewan","Melville","50.2588674","-102.5215170",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","1","1","United States","North Dakota","Bowman","46.0189490","-103.2921258",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","2","1","Canada","Saskatchewan","Moose Jaw","50.4050325","-106.6556902",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","1","1","United States","North Dakota","Bowman","46.0189490","-103.2921258",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","2","1","Canada","Saskatchewan","Weyburn","50.0119743","-104.7364502",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-15","3","1","Canada","Alberta","Lethbridge","50.2880130","-111.7000060",2018-05-15,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","2","1","Canada","Alberta","Medicine Hat","50.5635585","-111.3539886",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-05-16","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-16,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","X","1","United States","Montana","Phillips","48.4815130","-107.9978827",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-05-17","5","1","United States","Montana","Phillips","48.4815130","-107.9978827",2018-05-17,2018
"Sprague's Pipit","Anthus spragueii","2018-05-17","1","1","Canada","Saskatchewan","Prince Albert","52.8159697","-106.1219183",2018-05-17,2018
"Sprague's Pipit","Anthus spragueii","2018-05-17","5","1","Canada","Alberta","Medicine Hat","50.1663432","-110.0473022",2018-05-17,2018
"Sprague's Pipit","Anthus spragueii","2018-05-12","1","1","United States","Montana","Phillips","47.8705866","-107.8723683",2018-05-12,2018
"Sprague's Pipit","Anthus spragueii","2018-05-14","2","1","United States","Montana","Phillips","47.8705866","-107.8723683",2018-05-14,2018
"Sprague's Pipit","Anthus spragueii","2018-05-13","1","1","United States","North Dakota","McLean","47.5779870","-101.2470187",2018-05-13,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","6","1","Canada","Alberta","Lethbridge","50.4992795","-112.2304882",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","1","1","Canada","Alberta","Calgary","51.1686108","-114.3929154",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","1","1","Canada","Alberta","Medicine Hat","49.0455760","-110.1398277",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","1","1","Canada","Alberta","Lethbridge","50.3969948","-111.8517315",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","3","1","Canada","Alberta","Lethbridge","49.8732265","-112.2126469",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Alberta","Lethbridge","49.8837057","-112.1973937",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","1","1","Canada","Alberta","Lethbridge","50.9420532","-112.3772299",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","1","1","Canada","Alberta","Lethbridge","50.9737512","-112.3750412",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Alberta","Lethbridge","50.3659960","-111.8977690",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","6","1","Canada","Alberta","Lethbridge","50.3969948","-111.8517315",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-17","2","1","Canada","Alberta","Medicine Hat","49.4003610","-110.6945260",2018-05-17,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","2","1","Canada","Alberta","Lethbridge","50.2517496","-111.8904113",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Saskatchewan","Estevan","49.0410173","-102.8124642",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","6","1","Canada","Alberta","Lethbridge","50.3969948","-111.8517315",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","2","1","Canada","Alberta","Lethbridge","50.2517496","-111.8904113",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","6","1","Canada","Alberta","Lethbridge","50.3969948","-111.8517315",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","2","1","Canada","Alberta","Lethbridge","50.2517496","-111.8904113",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Alberta","Lethbridge","50.3659960","-111.8977690",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Alberta","Lethbridge","50.3659960","-111.8977690",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","2","1","Canada","Alberta","Lethbridge","50.2517496","-111.8904113",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","6","1","Canada","Alberta","Lethbridge","50.3969948","-111.8517315",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-20","1","1","United States","Montana","Sheridan","48.8425972","-104.0592384",2018-05-20,2018
"Sprague's Pipit","Anthus spragueii","2018-05-20","6","1","Canada","Alberta","Drumheller","50.5139400","-112.4099940",2018-05-20,2018
"Sprague's Pipit","Anthus spragueii","2018-05-20","6","1","Canada","Alberta","Drumheller","50.5139400","-112.4099940",2018-05-20,2018
"Sprague's Pipit","Anthus spragueii","2018-05-20","2","1","Canada","Alberta","Lethbridge","50.3704305","-111.4861679",2018-05-20,2018
"Sprague's Pipit","Anthus spragueii","2018-05-20","6","1","Canada","Alberta","Drumheller","50.5139400","-112.4099940",2018-05-20,2018
"Sprague's Pipit","Anthus spragueii","2018-05-20","6","1","Canada","Alberta","Drumheller","50.5139400","-112.4099940",2018-05-20,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Alberta","Lethbridge","50.4847270","-111.8629646",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Alberta","Lethbridge","50.4847270","-111.8629646",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-20","3","1","United States","Montana","Wheatland","46.6208073","-109.8042172",2018-05-20,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","Canada","Saskatchewan","Weyburn","49.8724640","-103.7062390",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","2","1","Canada","Manitoba","Virden Area","49.5660880","-100.9048600",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","Canada","Saskatchewan","Prince Albert","53.4895045","-105.6906335",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","3","1","Canada","Manitoba","Western Manitoba Westman","50.4476020","-101.3223350",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","United States","Montana","Toole","48.5257003","-111.8539953",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","Canada","Saskatchewan","Moose Jaw","50.4050325","-106.6556902",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-20","1","1","Canada","Alberta","Lethbridge","50.5886862","-112.1346188",2018-05-20,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","United States","Montana","Phillips","48.4600084","-107.6168803",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-22","1","1","United States","North Dakota","Stark","46.7714940","-102.6644900",2018-05-22,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","Canada","Alberta","Lethbridge","49.8732059","-112.2288099",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","Canada","Alberta","Lethbridge","49.8732059","-112.2288099",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-22","1","1","United States","Montana","Sheridan","48.8425972","-104.0592384",2018-05-22,2018
"Sprague's Pipit","Anthus spragueii","2018-05-22","1","1","United States","Montana","Sheridan","48.8945740","-104.0519790",2018-05-22,2018
"Sprague's Pipit","Anthus spragueii","2018-05-22","1","1","United States","Montana","Wibaux","46.7981539","-104.2971937",2018-05-22,2018
"Sprague's Pipit","Anthus spragueii","2018-05-22","3","1","United States","Montana","Musselshell","46.6338740","-108.6605580",2018-05-22,2018
"Sprague's Pipit","Anthus spragueii","2018-05-22","3","1","United States","Montana","Musselshell","46.6338740","-108.6605580",2018-05-22,2018
"Sprague's Pipit","Anthus spragueii","2018-01-09","1","1","United States","Texas","Williamson","30.5571330","-97.2461330",2018-01-09,2018
"Sprague's Pipit","Anthus spragueii","2018-05-23","2","1","United States","Montana","Sheridan","48.8425972","-104.0592384",2018-05-23,2018
"Sprague's Pipit","Anthus spragueii","2018-05-23","2","1","United States","Montana","Lewis and Clark","47.2206530","-112.2968440",2018-05-23,2018
"Sprague's Pipit","Anthus spragueii","2018-05-23","2","1","Canada","Alberta","Medicine Hat","49.0455760","-110.1398277",2018-05-23,2018
"Sprague's Pipit","Anthus spragueii","2018-05-23","2","1","Canada","Alberta","Drumheller","51.6075504","-112.2553106",2018-05-23,2018
"Sprague's Pipit","Anthus spragueii","2018-05-22","11","1","United States","Montana","Phillips","48.4637419","-107.5466251",2018-05-22,2018
"Sprague's Pipit","Anthus spragueii","2018-05-23","1","1","Canada","Alberta","Medicine Hat","49.3327670","-110.2661360",2018-05-23,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Alberta","Camrose-Lloydminister","53.3805798","-112.5273264",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-23","1","1","United States","Montana","Valley","48.4487600","-106.5769100",2018-05-23,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","1","1","United States","North Dakota","McKenzie","47.4006410","-103.2544570",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","2","1","United States","Montana","Phillips","48.1910990","-108.0756130",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","2","1","United States","North Dakota","Burke","48.6198880","-102.7342740",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","1","1","United States","Montana","Phillips","48.1620990","-108.1169960",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","Canada","Alberta","Lethbridge","50.4040200","-111.9083300",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","2","1","United States","Montana","Phillips","47.9726280","-108.3049760",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","2","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","7","1","United States","Montana","Sheridan","48.8436020","-104.0581290",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","1","1","United States","Montana","Toole","48.4229925","-111.8954813",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","1","1","Canada","Saskatchewan","Moose Jaw","50.4618670","-106.7690500",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","1","1","United States","North Dakota","Billings","46.7312062","-103.2590829",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","3","1","Canada","Saskatchewan","Weyburn","49.2535940","-104.8137060",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-23","1","1","Canada","Alberta","Medicine Hat","50.5635585","-111.3539886",2018-05-23,2018
"Sprague's Pipit","Anthus spragueii","2018-05-19","1","1","Canada","Alberta","Lethbridge","50.3969948","-111.8517315",2018-05-19,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","1","1","Canada","Saskatchewan","Weyburn","49.2535940","-104.8137060",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","1","1","United States","Montana","Valley","48.1843787","-106.8158034",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-24","2","1","United States","Montana","Wheatland","46.6208073","-109.8042172",2018-05-24,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","5","1","United States","Montana","Sweet Grass","46.0900480","-109.9351650",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","1","1","Canada","Saskatchewan","Moose Jaw","50.4618670","-106.7690500",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","1","1","United States","Montana","Sheridan","48.8595480","-104.9099450",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","2","1","United States","Montana","Sheridan","48.8946983","-104.2208283",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","1","1","United States","Montana","Sheridan","48.8470586","-104.0492145",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-21","1","1","United States","Montana","Phillips","48.4600084","-107.6168803",2018-05-21,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","3","1","Canada","Alberta","Lethbridge","49.7597580","-112.2624620",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","1","1","Canada","Alberta","Medicine Hat","49.0455760","-110.1398277",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","North Dakota","Williams","48.3887909","-103.8540816",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","5","1","United States","Montana","Sheridan","48.8479566","-104.0606976",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","5","1","United States","Montana","Sheridan","48.8479566","-104.0606976",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","North Dakota","Mountrail","48.3798960","-102.6356880",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","Canada","Saskatchewan","Saskatoon","52.0744418","-106.7211646",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Swift Current","50.3389560","-107.9413600",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","7","1","United States","Montana","Sweet Grass","46.0891669","-109.8791309",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","United States","Montana","Valley","48.5054270","-106.5637360",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","United States","Montana","Valley","48.5054909","-106.5645719",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","United States","Montana","Valley","48.5054909","-106.5645719",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","United States","Montana","Valley","48.5054909","-106.5645719",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","5","1","United States","Montana","Sweet Grass","46.0895711","-109.8643112",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","Montana","Sweet Grass","46.0888806","-109.9056816",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Battleford","51.7554925","-107.3839526",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Moose Jaw","50.4392037","-106.6431216",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Moose Jaw","50.3392050","-106.6695130",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","Canada","Saskatchewan","Moose Jaw","50.4193515","-106.7424955",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","Canada","Saskatchewan","Maple Creek","49.1618160","-107.6207932",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","Montana","Sweet Grass","46.0888806","-109.9056816",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","5","1","United States","Montana","Sweet Grass","46.0895711","-109.8643112",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Maple Creek","49.6227778","-109.6819444",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Moose Jaw","50.4392037","-106.6431216",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Moose Jaw","50.3392050","-106.6695130",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","Canada","Saskatchewan","Moose Jaw","50.4193515","-106.7424955",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","United States","Montana","Valley","48.5054909","-106.5645719",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","1","1","United States","North Dakota","Williams","48.4327596","-103.7367373",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","Montana","Sweet Grass","46.0888806","-109.9056816",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","1","1","Canada","Saskatchewan","Prince Albert","53.4895045","-105.6906335",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","5","1","United States","Montana","Sweet Grass","46.0895711","-109.8643112",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","Montana","Sweet Grass","46.0888806","-109.9056816",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","5","1","United States","Montana","Sweet Grass","46.0895711","-109.8643112",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","2","1","United States","Montana","Sheridan","48.8442650","-104.0558920",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Moose Jaw","50.4392037","-106.6431216",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Moose Jaw","50.3392050","-106.6695130",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","Canada","Saskatchewan","Moose Jaw","50.4193515","-106.7424955",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","Canada","Saskatchewan","Saskatoon","52.0744418","-106.7211646",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","1","1","United States","Montana","Sheridan","48.8446980","-104.0528400",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Battleford","51.7554925","-107.3839526",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","1","1","United States","Montana","Cascade","47.6652965","-111.2829826",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","1","1","United States","Montana","Sheridan","48.8981578","-104.2506731",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","United States","Montana","Valley","48.5054909","-106.5645719",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","2","1","Canada","Alberta","Lethbridge","51.0110968","-112.3249483",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","2","1","United States","Montana","Valley","48.4487600","-106.5769100",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","2","1","United States","Montana","Phillips","48.2601985","-107.9735899",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","2","1","Canada","Alberta","Hanna","51.2704822","-111.8195644",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","4","1","Canada","Saskatchewan","Swift Current","50.1935240","-109.3548570",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","7","1","Canada","Alberta","Hanna","51.0088041","-111.8680420",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","1","1","United States","Montana","Sheridan","48.8904552","-104.0612984",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Moose Jaw","50.4392037","-106.6431216",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-27","2","1","United States","Montana","Sheridan","48.8479566","-104.0606976",2018-05-27,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","4","1","Canada","Saskatchewan","Maple Creek","49.1618160","-107.6207932",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-18","1","1","Canada","Alberta","Calgary","51.1686108","-114.3929154",2018-05-18,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","Canada","Saskatchewan","Moose Jaw","50.4193515","-106.7424955",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","Canada","Saskatchewan","Moose Jaw","50.3392050","-106.6695130",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","Montana","Sweet Grass","46.0888806","-109.9056816",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","2","1","Canada","Saskatchewan","Maple Creek","49.1363680","-107.6308030",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","5","1","United States","Montana","Sweet Grass","46.0895711","-109.8643112",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","1","1","United States","Montana","Sweet Grass","46.0888806","-109.9056816",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","5","1","United States","Montana","Sweet Grass","46.0902794","-109.8722506",2018-05-26,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","1","1","United States","Montana","Sheridan","48.9050664","-104.0596560",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-25","1","1","United States","North Dakota","Barnes","46.9310550","-98.0017210",2018-05-25,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","5","1","United States","Montana","Wheatland","46.4798941","-109.8108939",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-29","2","1","United States","Montana","Wheatland","46.6208073","-109.8042172",2018-05-29,2018
"Sprague's Pipit","Anthus spragueii","2018-05-29","1","1","Canada","Saskatchewan","Maple Creek","49.1618160","-107.6207932",2018-05-29,2018
"Sprague's Pipit","Anthus spragueii","2018-05-29","2","1","United States","Montana","Wheatland","46.6181753","-109.8085194",2018-05-29,2018
"Sprague's Pipit","Anthus spragueii","2018-05-28","1","1","United States","Montana","Phillips","48.4018332","-107.6784611",2018-05-28,2018
"Sprague's Pipit","Anthus spragueii","2018-05-26","2","1","United States","Montana","Valley","48.5054909","-106.5645719",2018-05-26,2018
